ID,biEncoder score,crossEncoder score
,tensor([0.4271]),0.310753584
,tensor([0.3288]),0.160621256
,tensor([0.3360]),0.276009291
,tensor([0.5036]),0.437998742
,tensor([0.3819]),0.227518797
,tensor([0.5245]),0.383369595
,tensor([0.4273]),0.367127299
,tensor([0.8386]),0.85288918
,tensor([0.4454]),0.323687792
,tensor([0.5774]),0.391387373
FAB_46,,
,tensor([0.7862]),0.669846773
,tensor([0.7966]),0.691566527
,tensor([0.8568]),0.959314644
,tensor([0.7286]),0.655029953
,tensor([0.6755]),0.62251085
,tensor([0.8457]),0.841448486
,tensor([0.7715]),0.697429359
,tensor([0.7991]),0.697604537
,tensor([0.7887]),0.666929424
,tensor([0.7245]),0.708083689
,tensor([0.7598]),0.705488801
,tensor([0.7880]),0.758083403
,tensor([0.6400]),0.649030447
,tensor([0.7633]),0.672258675
,tensor([0.6395]),0.611673653
,tensor([0.7603]),0.702086627
,tensor([0.7116]),0.802131116
,tensor([0.6700]),0.705454469
,tensor([0.7165]),0.804094434
,tensor([0.7521]),0.701342881
,tensor([0.5943]),0.386341661
,tensor([0.6198]),0.382527083
,tensor([0.4631]),0.335504919
,tensor([0.5929]),0.393349707
,tensor([0.4716]),0.335657418
,tensor([0.4841]),0.344207793
,tensor([0.5966]),0.392254084
,tensor([0.5900]),0.412662894
,tensor([0.4932]),0.380924076
,tensor([0.6381]),0.404107541
,tensor([0.6185]),0.399473667
FAB_49,,
,tensor([0.7252]),0.70024699
,tensor([0.5358]),0.647631705
,tensor([0.9249]),0.978580713
,tensor([0.9273]),0.980222523
,tensor([0.7999]),0.935195386
,tensor([0.7912]),0.934375346
,tensor([0.8002]),0.939856648
,tensor([0.8034]),0.931361496
,tensor([0.7865]),0.942355156
,tensor([0.7905]),0.933508039
,tensor([0.8045]),0.902478278
,tensor([0.7873]),0.932992458
,tensor([0.7944]),0.89664489
,tensor([0.7911]),0.94275856
,tensor([0.8070]),0.945732772
,tensor([0.7921]),0.777374506
FAB_61,,
,tensor([0.5811]),0.735491574
,tensor([0.5657]),0.743068516
,tensor([0.5261]),0.762062967
,tensor([0.5137]),0.696229994
,tensor([0.5883]),0.742836893
,tensor([0.4550]),0.684893072
,tensor([0.4874]),0.724438488
,tensor([0.5954]),0.726253092
,tensor([0.5433]),0.743455589
,tensor([0.5646]),0.70613718
,tensor([0.5752]),0.669129372
,tensor([0.5221]),0.719922483
,tensor([0.5113]),0.761856556
,tensor([0.5208]),0.682672262
,tensor([0.4716]),0.631991088
,tensor([0.3273]),0.647598445
,tensor([0.3966]),0.707686543
,tensor([0.5462]),0.710924864
,tensor([0.5608]),0.745847285
,tensor([0.5588]),0.760235965
,tensor([0.4409]),0.687170386
,tensor([0.5979]),0.744604111
,tensor([0.5769]),0.669823587
,tensor([0.4654]),0.752384245
,tensor([0.5536]),0.752382815
,tensor([0.5543]),0.67571789
,tensor([0.6494]),0.77971971
,tensor([0.4276]),0.704093874
,tensor([0.5415]),0.707259357
,tensor([0.5147]),0.726475179
,tensor([0.5246]),0.729429126
,tensor([0.5390]),0.755894899
,tensor([0.5163]),0.745099962
,tensor([0.6007]),0.738218069
,tensor([0.6120]),0.688568532
,tensor([0.6022]),0.673948944
,tensor([0.5394]),0.745253265
,tensor([0.5968]),0.690706015
,tensor([0.4874]),0.632864177
,tensor([0.5224]),0.759059787
,tensor([0.4869]),0.705180943
,tensor([0.4575]),0.703481436
,tensor([0.5976]),0.711701512
,tensor([0.4577]),0.75074476
,tensor([0.5201]),0.722437799
,tensor([0.4402]),0.702639461
,tensor([0.4771]),0.726666987
,tensor([0.4262]),0.661093235
,tensor([0.4614]),0.652322948
,tensor([0.5515]),0.74980092
,tensor([0.5615]),0.677031934
,tensor([0.4476]),0.72688067
,tensor([0.6089]),0.743021071
,tensor([0.5752]),0.75263226
,tensor([0.5392]),0.728678226
,tensor([0.4657]),0.621719837
,tensor([0.6143]),0.758298218
,tensor([0.6045]),0.751487076
,tensor([0.5507]),0.678474665
,tensor([0.5200]),0.649591327
,tensor([0.5087]),0.656026602
,tensor([0.5912]),0.736522675
,tensor([0.5528]),0.718292177
FAB_63,,
,tensor([0.6848]),0.570218921
,tensor([0.7128]),0.944223583
,tensor([0.7631]),0.936915278
,tensor([0.8318]),0.878307402
,tensor([0.7157]),0.635077477
,tensor([0.7074]),0.635834396
,tensor([0.7559]),0.962461233
,tensor([0.7208]),0.677295327
,tensor([0.8679]),0.86573112
,tensor([0.8418]),0.911613762
,tensor([0.7618]),0.935089767
,tensor([0.7594]),0.856543005
FAB_64,,
FAB_79,,
,tensor([0.8523]),0.943001688
,tensor([0.9236]),0.863655746
,tensor([0.3606]),0.46913141
,tensor([0.3275]),0.487069994
,tensor([0.3885]),0.531067669
,tensor([0.5010]),0.532916725
,tensor([0.5521]),0.482388675
,tensor([0.5166]),0.555900753
,tensor([0.3911]),0.515136838
,tensor([0.3259]),0.63194555
,tensor([0.4688]),0.388914376
,tensor([0.4673]),0.38780269
,tensor([0.4937]),0.503683031
,tensor([0.4900]),0.509233832
,tensor([0.4435]),0.38863042
,tensor([0.4522]),0.4412705
,tensor([0.5274]),0.514034927
,tensor([0.4687]),0.347039908
,tensor([0.4659]),0.350495636
,tensor([0.3836]),0.46431458
,tensor([0.5013]),0.395175189
,tensor([0.4395]),0.424346447
,tensor([0.4427]),0.421288967
,tensor([0.3213]),0.417092562
,tensor([0.4968]),0.396120906
,tensor([0.5367]),0.387329817
,tensor([0.4360]),0.381700277
,tensor([0.4971]),0.400646448
,tensor([0.4391]),0.37628755
,tensor([0.5007]),0.474752337
,tensor([0.5365]),0.604826629
,tensor([0.5396]),0.603329241
,tensor([0.5039]),0.551880062
,tensor([0.4977]),0.475080043
,tensor([0.5411]),0.623724401
,tensor([0.4354]),0.522904158
,tensor([0.4237]),0.501204073
,tensor([0.5367]),0.6023826
,tensor([0.5365]),0.604826629
,tensor([0.5021]),0.424549699
,tensor([0.5549]),0.65301019
,tensor([0.8484]),0.612190485
FAB_84,,
,tensor([0.6153]),0.515555322
,tensor([0.6263]),0.514199138
,tensor([0.7003]),0.555647969
,tensor([0.7240]),0.577247143
,tensor([0.2595]),0.295978218
,tensor([0.1742]),0.223096192
,tensor([0.2410]),0.201438606
MBIB_01,,
,tensor([0.5181]),0.528512001
,tensor([0.8118]),0.916128755
,tensor([0.5781]),0.567886472
,tensor([0.7108]),0.624637306
,tensor([0.7997]),0.821125627
,tensor([0.8439]),0.950185359
MBIB_04,,
,tensor([0.7131]),0.916923344
,tensor([0.6904]),0.698293865
,tensor([0.7174]),0.696225524
,tensor([0.6322]),0.6617347
,tensor([0.6876]),0.690683126
,tensor([0.6824]),0.672231615
,tensor([0.6947]),0.706521451
,tensor([0.7149]),0.69788444
,tensor([0.7416]),0.698371172
,tensor([0.6543]),0.685885072
,tensor([0.6675]),0.715362251
,tensor([0.6716]),0.617338121
,tensor([0.6293]),0.817011058
,tensor([0.6976]),0.78251493
,tensor([0.6291]),0.753183007
MBIB_05,,
,tensor([0.6309]),0.995337605
,tensor([0.5652]),0.744468391
,tensor([0.5980]),0.726833463
,tensor([0.5545]),0.735949814
,tensor([0.8601]),0.869684041
MBIB_06,,
,tensor([0.5615]),0.674812198
,tensor([0.5300]),0.602276504
,tensor([0.5799]),0.631155014
,tensor([0.5972]),0.699350655
,tensor([0.5636]),0.709048033
,tensor([0.5241]),0.661381125
,tensor([0.8274]),0.971645713
,tensor([0.5856]),0.664919913
,tensor([0.5624]),0.662992358
,tensor([0.5519]),0.602082133
,tensor([0.5872]),0.616437793
,tensor([0.5170]),0.690717936
,tensor([0.6250]),0.710544586
,tensor([0.5952]),0.719210029
,tensor([0.6240]),0.704597831
,tensor([0.5317]),0.670613289
,tensor([0.3581]),0.425674975
,tensor([0.5564]),0.555210352
,tensor([0.5400]),0.516211689
,tensor([0.5389]),0.533627152
,tensor([0.5827]),0.500091672
,tensor([0.4059]),0.363860339
,tensor([0.5499]),0.526866436
,tensor([0.5944]),0.528759301
,tensor([0.5181]),0.564712703
,tensor([0.5465]),0.528283358
,tensor([0.9131]),0.994551361
MBIB_07,,
,tensor([0.8788]),0.943529665
,tensor([0.8337]),0.928970039
MBIB_08,,
,tensor([0.8495]),0.93425113
,tensor([0.9116]),0.905776024
MBIB_09,,
MBIB_10,,
,tensor([0.9504]),0.900557816
,tensor([0.9667]),0.995264173
,tensor([0.9686]),0.967593074
,tensor([0.9667]),0.994521499
,tensor([0.9125]),0.892000198
,tensor([0.9024]),0.901424229
,tensor([0.8880]),0.995750904
,tensor([0.8819]),0.983652949
,tensor([0.8880]),0.992932558
,tensor([0.8852]),0.995705783
,tensor([0.8665]),0.877528965
,tensor([0.8870]),0.990422487
,tensor([0.8820]),0.991050601
,tensor([0.8941]),0.995320141
,tensor([0.8830]),0.993679225
,tensor([0.8360]),0.864048302
,tensor([0.8912]),0.994259715
,tensor([0.8506]),0.906768978
,tensor([0.8676]),0.916176081
,tensor([0.8897]),0.962158203
,tensor([0.8795]),0.986136675
,tensor([0.8618]),0.991376221
,tensor([0.8726]),0.859026253
,tensor([0.9134]),0.983829319
,tensor([0.9134]),0.983829319
,tensor([0.9137]),0.993765116
,tensor([0.8721]),0.995033145
,tensor([0.8636]),0.986667097
,tensor([0.9215]),0.990750492
,tensor([0.8655]),0.981117427
,tensor([0.8809]),0.994760454
,tensor([0.8689]),0.995696187
MBIB_11,,
,tensor([0.7219]),0.968738258
,tensor([0.6603]),0.987860858
,tensor([0.5444]),0.772752047
,tensor([0.6829]),0.646811783
,tensor([0.9427]),0.817907751
,tensor([0.5642]),0.579739511
,tensor([0.5133]),0.740246654
,tensor([0.7071]),0.820109487
,tensor([0.6369]),0.875986516
,tensor([0.6627]),0.811148703
MBIB_12,,
,tensor([0.5380]),0.686254561
,tensor([0.5704]),0.744569302
,tensor([0.6080]),0.711140633
,tensor([0.6111]),0.632174909
,tensor([0.5983]),0.756809711
,tensor([0.5973]),0.728458166
,tensor([0.9126]),0.952451706
,tensor([0.6418]),0.552038372
,tensor([0.8504]),0.785825014
,tensor([0.5816]),0.740202725
,tensor([0.9096]),0.946199596
,tensor([0.6976]),0.681064785
,tensor([0.9145]),0.929231822
,tensor([0.9188]),0.961438894
,tensor([0.5637]),0.590447009
MBIB_13,,
,tensor([0.5355]),0.702728212
,tensor([0.3644]),0.501532972
,tensor([0.4333]),0.606388688
,tensor([0.4395]),0.528997242
,tensor([0.4991]),0.648450553
,tensor([0.4663]),0.685492635
,tensor([0.5682]),0.641361117
,tensor([0.4313]),0.655930042
,tensor([0.3986]),0.460371256
,tensor([0.4964]),0.573074937
,tensor([0.3667]),0.530963778
,tensor([0.4942]),0.613940239
,tensor([0.5458]),0.609910846
,tensor([0.4527]),0.534126461
,tensor([0.3436]),0.462673038
,tensor([0.3903]),0.496981591
,tensor([0.5904]),0.684279442
,tensor([0.8624]),0.980038941
,tensor([0.4484]),0.445974857
,tensor([0.5645]),0.69019872
,tensor([0.8005]),0.633792996
,tensor([0.4971]),0.675192654
,tensor([0.5285]),0.697250009
,tensor([0.7108]),0.934961796
,tensor([0.8013]),0.985966384
,tensor([0.7529]),0.887660444
,tensor([0.7755]),0.897047639
,tensor([0.7572]),0.967119038
,tensor([0.6986]),0.943490803
,tensor([0.7225]),0.827936828
,tensor([0.6377]),0.654345751
,tensor([0.6712]),0.975942433
,tensor([0.7855]),0.939547062
,tensor([0.8201]),0.933157265
,tensor([0.7057]),0.850092232
,tensor([0.6999]),0.849417508
,tensor([0.7669]),0.928961754
,tensor([0.7680]),0.909423292
,tensor([0.8385]),0.967448652
,tensor([0.6754]),0.863086164
,tensor([0.7477]),0.696288109
,tensor([0.3560]),0.547763646
,tensor([0.3240]),0.343392968
,tensor([0.5448]),0.372272283
,tensor([0.4998]),0.342450112
,tensor([0.2721]),0.281777531
,tensor([0.6262]),0.60451746
,tensor([0.7541]),0.938821316
MBIB_14,,
,tensor([0.9609]),0.922480702
,tensor([0.8540]),0.778132677
,tensor([0.9584]),0.920708179
,tensor([0.9774]),0.949151099
,tensor([0.8160]),0.839227617
,tensor([0.8341]),0.790593684
,tensor([0.8196]),0.770283937
,tensor([0.8756]),0.803934097
,tensor([0.8422]),0.732675314
,tensor([0.8638]),0.917586029
,tensor([0.9250]),0.925327063
,tensor([0.8634]),0.790660858
,tensor([0.8335]),0.769987166
MBIB_15,,
,tensor([0.5063]),0.567418873
,tensor([0.4795]),0.617291987
,tensor([0.5059]),0.516560555
,tensor([0.6478]),0.717348099
,tensor([0.4140]),0.584605813
,tensor([0.5337]),0.622667432
,tensor([0.5118]),0.577776492
,tensor([0.6216]),0.732712388
,tensor([0.8467]),0.832741559
,tensor([0.6235]),0.735955119
,tensor([0.5341]),0.600263357
,tensor([0.8488]),0.82170248
,tensor([0.6353]),0.722532988
,tensor([0.5202]),0.609201968
,tensor([0.4832]),0.54794395
,tensor([0.6409]),0.658088923
,tensor([0.6035]),0.725199044
,tensor([0.4821]),0.564970911
,tensor([0.6142]),0.714672148
,tensor([0.4878]),0.4927333
,tensor([0.6419]),0.643008173
,tensor([0.4984]),0.550374508
,tensor([0.6354]),0.724814355
,tensor([0.4637]),0.599374413
,tensor([0.6256]),0.668729901
,tensor([0.4692]),0.691747963
,tensor([0.4779]),0.584506512
,tensor([0.5289]),0.611007869
,tensor([0.4877]),0.607949555
,tensor([0.6307]),0.654226542
,tensor([0.5067]),0.564776003
MBIB_16,,
,tensor([0.6321]),0.672663152
,tensor([0.6644]),0.657794774
,tensor([0.6664]),0.647752821
,tensor([0.6325]),0.661992848
,tensor([0.6392]),0.64682734
,tensor([0.6245]),0.624766707
,tensor([0.6467]),0.706537604
,tensor([0.6165]),0.614346147
,tensor([0.5800]),0.673894584
,tensor([0.6393]),0.71232307
,tensor([0.5740]),0.661208689
,tensor([0.6080]),0.645558
,tensor([0.6292]),0.633342922
,tensor([0.6492]),0.641786814
,tensor([0.4642]),0.635161698
,tensor([0.5787]),0.628826618
,tensor([0.4628]),0.680784285
,tensor([0.6107]),0.69194454
,tensor([0.4804]),0.543149292
,tensor([0.6419]),0.659809232
,tensor([0.5710]),0.685964882
,tensor([0.6207]),0.658452392
,tensor([0.6107]),0.630344987
,tensor([0.8360]),0.917490244
,tensor([0.6527]),0.627300739
,tensor([0.6663]),0.652623236
,tensor([0.6783]),0.7400316
,tensor([0.8432]),0.962926149
,tensor([0.8184]),0.95753324
MBIB_17,,
,tensor([0.8732]),0.502260327
,tensor([0.9134]),0.811419725
,tensor([0.9535]),0.878424048
,tensor([0.9246]),0.90378356
,tensor([0.8977]),0.996419072
,tensor([0.9863]),0.995200992
,tensor([0.7229]),0.676123261
,tensor([0.8538]),0.536545575
,tensor([0.6347]),0.678079963
,tensor([0.8567]),0.757839441
,tensor([0.7003]),0.703855157
,tensor([0.9653]),0.993693352
,tensor([0.9272]),0.841779411
,tensor([0.9213]),0.719999433
,tensor([0.9227]),0.904600978
,tensor([0.6330]),0.551368475
,tensor([0.8535]),0.559824169
,tensor([0.7673]),0.780274391
MBIB_18,,
,tensor([0.8085]),0.560413837
,tensor([0.8378]),0.899499893
,tensor([0.6026]),0.61600858
,tensor([0.5921]),0.641113102
,tensor([0.5580]),0.537176013
,tensor([0.8674]),0.954871237
,tensor([0.8392]),0.786038935
,tensor([0.8784]),0.795723438
MBIB_19,,
,tensor([0.8769]),0.941717982
,tensor([0.8179]),0.594418228
,tensor([0.9001]),0.936659813
,tensor([0.9005]),0.97482419
,tensor([0.7700]),0.530330479
,tensor([0.8822]),0.691540599
,tensor([0.8162]),0.614643157
,tensor([0.7327]),0.734188378
,tensor([0.5338]),0.477170408
,tensor([0.5033]),0.643138647
,tensor([0.4614]),0.543787599
,tensor([0.6114]),0.534637749
,tensor([0.8117]),0.701398313
,tensor([0.7898]),0.744553447
,tensor([0.7722]),0.551187694
,tensor([0.7565]),0.609203875
,tensor([0.7536]),0.790610194
,tensor([0.6910]),0.519760251
,tensor([0.7695]),0.683899045
,tensor([0.7432]),0.560807288
,tensor([0.7418]),0.603386521
,tensor([0.7335]),0.640360951
,tensor([0.7046]),0.729373276
,tensor([0.6113]),0.59654367
,tensor([0.6675]),0.657360375
,tensor([0.7280]),0.784741998
,tensor([0.6481]),0.618763149
MBIB_20,,
,tensor([0.6641]),0.804682255
,tensor([0.8214]),0.87948519
,tensor([0.8734]),0.801712871
,tensor([0.6791]),0.785405934
,tensor([0.5470]),0.832629561
,tensor([0.4779]),0.694021642
MBIB_23,,
,tensor([0.7078]),0.779649198
,tensor([0.7449]),0.832279623
,tensor([0.5705]),0.634614527
,tensor([0.7389]),0.863879621
,tensor([0.5729]),0.674373746
,tensor([0.8264]),0.863019049
,tensor([0.7813]),0.829431474
,tensor([0.7519]),0.837752879
,tensor([0.7087]),0.788817406
,tensor([0.7013]),0.760606766
,tensor([0.6442]),0.652393043
,tensor([0.6488]),0.608833253
,tensor([0.6921]),0.795275569
,tensor([0.7721]),0.797324479
,tensor([0.8179]),0.844261289
,tensor([0.8288]),0.862034798
MBIB_24,,
,tensor([0.6596]),0.653488517
,tensor([0.6739]),0.546122551
,tensor([0.8534]),0.874780118
MBIB_25,,
,tensor([0.8710]),0.892744422
,tensor([0.6845]),0.841574728
MBIB_26,,
,tensor([0.9795]),0.99666059
,tensor([0.9573]),0.986005664
,tensor([0.7927]),0.862358689
,tensor([0.8901]),0.810060799
,tensor([0.8968]),0.880119026
,tensor([0.8495]),0.73511374
,tensor([0.8359]),0.693339527
,tensor([0.9372]),0.927964628
,tensor([0.8350]),0.808008969
,tensor([0.8718]),0.761224031
,tensor([0.8206]),0.763310254
MBIB_27,,
,tensor([0.6150]),0.509170473
,tensor([0.4969]),0.633071363
,tensor([0.4417]),0.624152005
,tensor([0.3917]),0.615339696
,tensor([0.4338]),0.647848248
,tensor([0.5052]),0.631745577
,tensor([0.4609]),0.59566021
,tensor([0.5372]),0.586214542
,tensor([0.4897]),0.650447309
,tensor([0.5254]),0.64374584
,tensor([0.4364]),0.597428679
,tensor([0.5219]),0.631074786
,tensor([0.4197]),0.627680779
,tensor([0.4885]),0.667455196
,tensor([0.4682]),0.548362672
,tensor([0.4645]),0.632772565
,tensor([0.4953]),0.634052098
,tensor([0.4299]),0.638134241
,tensor([0.8695]),0.85984832
,tensor([0.4425]),0.621793449
,tensor([0.4524]),0.613922
,tensor([0.4857]),0.59425807
,tensor([0.3759]),0.612599492
,tensor([0.4235]),0.599560738
,tensor([0.5358]),0.584888041
,tensor([0.4373]),0.636463404
,tensor([0.4615]),0.525343359
,tensor([0.4812]),0.633649111
,tensor([0.4796]),0.546487987
,tensor([0.5218]),0.592603505
,tensor([0.4904]),0.61665386
,tensor([0.4612]),0.605442762
,tensor([0.5648]),0.577195406
,tensor([0.5654]),0.557575822
,tensor([0.5138]),0.579800904
,tensor([0.6025]),0.520158827
,tensor([0.5232]),0.581455886
,tensor([0.5574]),0.61423862
,tensor([0.5632]),0.604729474
,tensor([0.5747]),0.518521488
,tensor([0.5805]),0.518627048
,tensor([0.4117]),0.613620877
,tensor([0.4200]),0.63773793
,tensor([0.5555]),0.564666688
,tensor([0.6277]),0.551508248
,tensor([0.4188]),0.641655445
,tensor([0.4923]),0.604804754
,tensor([0.5671]),0.585164905
,tensor([0.4981]),0.591157258
,tensor([0.4941]),0.498354375
,tensor([0.4847]),0.625908017
,tensor([0.5803]),0.605494142
,tensor([0.5056]),0.625711977
,tensor([0.5007]),0.614222765
,tensor([0.5248]),0.504561186
,tensor([0.5641]),0.590130508
,tensor([0.4602]),0.570500076
,tensor([0.5600]),0.618347704
,tensor([0.5661]),0.583464563
,tensor([0.4337]),0.632397652
,tensor([0.5822]),0.604968488
,tensor([0.5531]),0.5497998
,tensor([0.4775]),0.594627619
,tensor([0.5759]),0.613033414
,tensor([0.6213]),0.537871838
,tensor([0.5933]),0.655633807
,tensor([0.4423]),0.628036022
,tensor([0.4406]),0.649724185
,tensor([0.4291]),0.631932139
,tensor([0.5369]),0.637168467
,tensor([0.5183]),0.489075094
,tensor([0.5181]),0.486110508
,tensor([0.4609]),0.604905963
,tensor([0.4588]),0.552487612
,tensor([0.4438]),0.609680653
,tensor([0.4901]),0.644750118
,tensor([0.5344]),0.618787825
,tensor([0.4600]),0.549167156
,tensor([0.5376]),0.603563726
,tensor([0.5314]),0.592180967
,tensor([0.4595]),0.589304745
,tensor([0.4513]),0.507848203
,tensor([0.4544]),0.62199527
,tensor([0.5882]),0.629224837
,tensor([0.4660]),0.630664289
,tensor([0.5214]),0.489191175
,tensor([0.5189]),0.49369204
,tensor([0.4106]),0.536260605
,tensor([0.4733]),0.61961031
,tensor([0.5104]),0.568406641
,tensor([0.5506]),0.393537372
,tensor([0.5403]),0.387828588
,tensor([0.6027]),0.559235811
,tensor([0.5070]),0.555599749
,tensor([0.5310]),0.531034768
,tensor([0.5981]),0.483131707
,tensor([0.6226]),0.419337571
,tensor([0.5664]),0.476204544
,tensor([0.7238]),0.510565639
,tensor([0.5056]),0.590725958
,tensor([0.5081]),0.537609279
,tensor([0.5052]),0.607979476
,tensor([0.6999]),0.619881094
,tensor([0.4694]),0.614188194
,tensor([0.5035]),0.527351558
,tensor([0.4888]),0.305095166
,tensor([0.3565]),0.60832417
MBIB_28,,
,tensor([0.5808]),0.654069364
,tensor([0.5801]),0.64432025
,tensor([0.5851]),0.660952747
,tensor([0.5800]),0.647883236
,tensor([0.6657]),0.504412591
,tensor([0.4976]),0.612965405
,tensor([0.8878]),0.876215696
,tensor([0.4756]),0.61117512
,tensor([0.5561]),0.595661163
,tensor([0.6545]),0.565495729
,tensor([0.6263]),0.516609073
,tensor([0.4703]),0.513634562
,tensor([0.5994]),0.558916748
,tensor([0.6139]),0.680906117
,tensor([0.5828]),0.650210917
,tensor([0.5280]),0.629090786
,tensor([0.5115]),0.601272225
,tensor([0.6755]),0.507844329
,tensor([0.6296]),0.52637279
,tensor([0.5915]),0.660897911
,tensor([0.6508]),0.567799091
,tensor([0.5183]),0.575319588
,tensor([0.5864]),0.636318743
,tensor([0.6337]),0.510860384
,tensor([0.6512]),0.694191933
,tensor([0.5654]),0.568947315
,tensor([0.5715]),0.553056598
,tensor([0.5999]),0.666927159
,tensor([0.6037]),0.628417075
,tensor([0.5908]),0.491472274
,tensor([0.8491]),0.879028976
,tensor([0.5706]),0.558464527
,tensor([0.4520]),0.578318357
,tensor([0.6448]),0.585414171
,tensor([0.5017]),0.538120091
,tensor([0.5434]),0.641547143
,tensor([0.5700]),0.66064781
,tensor([0.5910]),0.6358217
,tensor([0.6104]),0.561892033
,tensor([0.4314]),0.581489146
,tensor([0.4969]),0.590717793
,tensor([0.6022]),0.618920207
,tensor([0.3800]),0.505564332
,tensor([0.6450]),0.690277755
,tensor([0.5930]),0.57633847
,tensor([0.4480]),0.558292449
,tensor([0.6005]),0.633761048
MBIB_29,,
,tensor([0.9220]),0.940458775
,tensor([0.8940]),0.935439408
,tensor([0.6818]),0.741069078
,tensor([0.6023]),0.654964566
,tensor([0.7024]),0.626443744
,tensor([0.8852]),0.933485627
,tensor([0.9104]),0.936684072
,tensor([0.8983]),0.859313786
,tensor([0.8477]),0.859060645
MBIB_31,,
,tensor([0.9033]),0.956586123
,tensor([0.8622]),0.906345069
,tensor([0.8145]),0.863698959
,tensor([0.5853]),0.587850451
,tensor([0.8640]),0.912509143
,tensor([0.8246]),0.869858921
,tensor([0.8527]),0.899363041
,tensor([0.9248]),0.735106945
,tensor([0.9427]),0.862590551
,tensor([0.9164]),0.718536258
,tensor([0.9263]),0.748523891
,tensor([0.9235]),0.848936319
,tensor([0.9354]),0.833042085
MBIB_32,,
,tensor([0.8855]),0.98978442
,tensor([0.8951]),0.917797565
,tensor([0.8969]),0.924048066
,tensor([0.8633]),0.87940526
,tensor([0.8650]),0.991377234
,tensor([0.8813]),0.981296957
,tensor([0.9009]),0.937214732
,tensor([0.6707]),0.580605149
,tensor([0.8789]),0.988194108
,tensor([0.7848]),0.945501745
,tensor([0.8655]),0.88711524
MBIB_33,,
,tensor([0.8813]),0.90986228
,tensor([0.8827]),0.916896403
,tensor([0.8567]),0.864343286
,tensor([0.6342]),0.692715526
,tensor([0.8610]),0.871515155
,tensor([0.7938]),0.966792703
,tensor([0.7951]),0.975772262
,tensor([0.8760]),0.94580102
,tensor([0.5588]),0.542622387
,tensor([0.8711]),0.901497304
,tensor([0.8703]),0.908243895
,tensor([0.8041]),0.979857266
,tensor([0.6302]),0.601209462
,tensor([0.5273]),0.575100839
,tensor([0.6151]),0.592422009
,tensor([0.6007]),0.540059507
,tensor([0.5666]),0.580611646
,tensor([0.5940]),0.613754988
,tensor([0.5972]),0.59697032
,tensor([0.4158]),0.547789752
,tensor([0.5132]),0.602269292
,tensor([0.3893]),0.599834979
,tensor([0.6073]),0.594508708
,tensor([0.5325]),0.577069521
,tensor([0.6080]),0.535057068
,tensor([0.8379]),0.90726161
,tensor([0.5977]),0.63206768
,tensor([0.5549]),0.601637483
,tensor([0.5127]),0.594925463
MBIB_35,,
,tensor([0.7797]),0.819881737
,tensor([0.7486]),0.825453699
,tensor([0.8644]),0.815884292
,tensor([0.8614]),0.840584695
,tensor([0.7970]),0.685703218
,tensor([0.8532]),0.825880766
,tensor([0.8588]),0.824874043
,tensor([0.8200]),0.692059934
,tensor([0.6405]),0.589278936
,tensor([0.6702]),0.632684529
,tensor([0.5785]),0.622417986
,tensor([0.6130]),0.655536056
,tensor([0.8043]),0.720190406
,tensor([0.7101]),0.795438826
,tensor([0.6644]),0.620705962
,tensor([0.6605]),0.541031718
,tensor([0.8323]),0.787633002
,tensor([0.8144]),0.804256141
,tensor([0.8133]),0.731229007
,tensor([0.7732]),0.814040244
,tensor([0.8494]),0.806140959
,tensor([0.8259]),0.800108373
,tensor([0.6511]),0.635049999
,tensor([0.7618]),0.836593986
,tensor([0.8493]),0.835021794
,tensor([0.8620]),0.82296586
,tensor([0.6511]),0.613926828
,tensor([0.8261]),0.71249038
,tensor([0.6470]),0.620496273
,tensor([0.6514]),0.609354615
,tensor([0.8578]),0.847907364
,tensor([0.8490]),0.845751882
,tensor([0.8542]),0.820588171
,tensor([0.5808]),0.578229368
,tensor([0.6896]),0.71269089
,tensor([0.6280]),0.666322887
,tensor([0.8358]),0.754308879
,tensor([0.8389]),0.790455639
,tensor([0.7868]),0.645726681
,tensor([0.8593]),0.845178843
,tensor([0.8546]),0.822753847
,tensor([0.8172]),0.695044339
,tensor([0.6253]),0.587105572
,tensor([0.6368]),0.579759061
,tensor([0.6466]),0.676975846
,tensor([0.7960]),0.680701435
,tensor([0.7766]),0.612436354
,tensor([0.7789]),0.644878209
,tensor([0.8143]),0.746168375
,tensor([0.8466]),0.828226566
,tensor([0.8192]),0.802114725
,tensor([0.8453]),0.810460091
,tensor([0.7519]),0.795672774
,tensor([0.6644]),0.577648759
,tensor([0.7551]),0.822531581
,tensor([0.6692]),0.566028774
,tensor([0.6305]),0.619280159
,tensor([0.8575]),0.772166014
,tensor([0.5977]),0.585515857
,tensor([0.8510]),0.832698345
,tensor([0.6693]),0.634298503
,tensor([0.6460]),0.537473083
,tensor([0.8380]),0.793858409
,tensor([0.7907]),0.737247705
,tensor([0.7856]),0.693737447
,tensor([0.5814]),0.525076687
,tensor([0.6308]),0.626087487
,tensor([0.6973]),0.583626926
,tensor([0.7083]),0.76580137
,tensor([0.7872]),0.665108919
,tensor([0.6309]),0.792500496
,tensor([0.8353]),0.736301422
,tensor([0.6553]),0.652792394
,tensor([0.7934]),0.682613552
,tensor([0.6478]),0.645359635
,tensor([0.8024]),0.718750298
,tensor([0.7518]),0.65736115
,tensor([0.8562]),0.829236209
MBIB_37,,
MBIB_38,,
,tensor([0.7844]),0.694028199
